turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
3,15.988875,0.008458,62.778269,0.989886,5.260145,44315.38956899998,0.690163,0.0,960,44436.741855
3,15.988875,0.008458,62.778269,0.989886,5.260145,44319.478888999976,0.690163,0.0,960,44440.831251
3,15.988875,0.008458,62.778269,0.989886,5.260145,44323.63407699997,0.690163,0.0,960,44444.986519
3,15.988875,0.008458,62.778269,0.989886,5.260145,44327.34013499998,0.690163,0.0,960,44448.692659
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.446362999974,0.690163,0.0,960,44452.798984
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.477059999976,0.690163,0.0,960,44452.829762
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.50795099998,0.690163,0.0,960,44452.860741
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.53817799998,0.690163,0.0,960,44452.891046
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.56764699998,0.690163,0.0,960,44452.920585
3,15.988875,0.008458,62.778269,0.989886,5.260145,44331.59764999998,0.690163,0.0,960,44452.950662
3,15.988875,0.008458,62.778269,0.989886,5.260145,44335.68549499998,0.690163,0.0,960,44457.423025
3,15.988875,0.008458,62.778269,0.989886,5.260145,44339.749549999986,0.690163,0.0,960,44461.487191
3,15.988875,0.008458,62.778269,0.989886,5.260145,44343.86439699998,0.690163,0.0,960,44465.602119
3,15.988875,0.008458,62.778269,0.989886,5.260145,44348.01741599998,0.690163,0.0,960,44469.755216
3,15.988875,0.008458,62.778269,0.989886,5.260145,44351.73360899998,0.690163,0.0,960,44473.471491
3,15.988875,0.008458,62.778269,0.989886,5.260145,44355.60785899998,0.690163,0.0,960,44477.34583
3,15.988875,0.008458,62.778269,0.989886,5.260145,44359.87165399998,0.690163,0.0,960,44481.609715
3,15.988875,0.008458,62.778269,0.989886,5.260145,44364.96943399998,0.690163,0.0,960,44486.707604
3,15.988875,0.008458,62.778269,0.989886,5.260145,44365.192367999975,0.690163,0.0,960,44486.930661
3,15.988875,0.008458,62.778269,0.989886,5.260145,44370.81106499997,0.690163,0.0,960,44492.549522
3,15.988875,0.008458,62.778269,0.989886,5.260145,44370.814039999976,0.690163,0.0,960,44492.55262
3,15.988875,0.008458,62.778269,0.989886,5.260145,44370.960035999975,0.690163,0.0,960,44492.698748
3,15.988875,0.008458,62.778269,0.989886,5.260145,44376.72474999997,0.690163,0.0,960,44498.463626
3,15.988875,0.008458,62.778269,0.989886,5.260145,44376.87221299997,0.690163,0.0,960,44498.611193
3,15.988875,0.008458,62.778269,0.989886,5.260145,44377.01840299997,0.690163,0.0,960,44498.75751
3,15.988875,0.008458,62.778269,0.989886,5.260145,44377.16487299997,0.690163,0.0,960,44498.904148
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.01448799997,0.690163,0.0,960,44504.753907
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.15897699997,0.690163,0.0,960,44504.898486
3,15.988875,0.008458,62.778269,0.989886,5.260145,44383.30923799997,0.690163,0.0,960,44505.0489
